,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",19.68202793598175,1.766238808631897,0.8534755706787109,0.1147456169128418,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.35361216730038025,0.40136986301369865,0.37656352863726134,0.023860828646908045,6,0.4780821917808219,0.44740177439797213,0.462741983089397,0.015340208691424884,0.5906210392902408,0.636986301369863,0.6129032258064516,0.023165137202009654,3,0.7219178082191781,0.670468948035488,0.6961933781273331,0.025724430091845052,0.46673528565283523,0.5176863593988983,0.49122131846035727,0.02545631278629192,6,0.5863749851902906,0.5512155820325156,0.5687952836114032,0.017579701578887497,0.5739549916513383,0.6173079826969488,0.5947895429767469,0.021660138229444986,5,0.6751315888555199,0.6446571572167356,0.6598943730361277,0.015237215819392191
1,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",21.780006766319275,2.357152581214905,0.8554538488388062,0.10902154445648193,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3916349809885932,0.41506849315068495,0.4028966425279789,0.011707914503483399,3,0.7109589041095891,0.6375158428390367,0.6742373734743129,0.03672153063527617,0.5868187579214195,0.6232876712328768,0.6043449637919684,0.018220696758218087,5,0.863013698630137,0.844106463878327,0.853560081254232,0.009453617375904999,0.4874937577722502,0.513028156713692,0.4997650620693223,0.01275756521840776,3,0.7794860668893859,0.7275702596303952,0.7535281632598906,0.02595790362949535,0.5882362164765355,0.6106474237590382,0.5990065794233603,0.011197147784268172,3,0.8283180548288706,0.7886733973654628,0.8084957260971667,0.019822328731703864
2,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",30.05549907684326,2.5632293224334717,0.9947268962860107,0.04615163803100586,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.38149556400506973,0.4191780821917808,0.3996050032916392,0.018827041296851414,4,0.915068493150685,0.9074778200253485,0.9112731565880168,0.003795336562668228,0.5678073510773131,0.6150684931506849,0.5905200789993417,0.023612739179026555,6,0.9917808219178083,0.991128010139417,0.9914544160286126,0.0003264058891956356,0.4775703524644263,0.5117957931166891,0.49401839175089896,0.017099806901714087,5,0.9481979778212657,0.943489850524071,0.9458439141726683,0.00235406364859736,0.5789896300126618,0.6076254452854163,0.5927514108876525,0.014307103204670733,6,0.9611393848838584,0.9575763195362891,0.9593578522100737,0.0017815326737846693
3,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",35.713968992233276,2.291903495788574,0.9737684726715088,0.10759449005126953,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.38910012674271227,0.410958904109589,0.3996050032916392,0.010921141260936209,4,0.9808219178082191,0.9847908745247148,0.982806396166467,0.001984478358247832,0.5855513307984791,0.6287671232876713,0.6063199473337723,0.02159159071691527,4,1.0,1.0,1.0,0.0,0.48436248540668553,0.515472610375034,0.4993133683736996,0.015543324483443331,4,0.9898401826484017,0.9916561047739756,0.9907481437111887,0.000907961062786955,0.5848166101043059,0.6123398977261801,0.5980437331878926,0.013751259141298199,4,0.9924682652067546,0.9938010701396914,0.993134667673223,0.0006664024664684298
4,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",40.13631248474121,1.2278401851654053,0.7936969995498657,0.2010737657546997,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.39670468948035487,0.410958904109589,0.40355497037524685,0.007121729130443703,2,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.6020278833967047,0.6383561643835617,0.619486504279131,0.018150433657174718,2,1.0,1.0,1.0,0.0,0.4978589059184444,0.5196941740733538,0.5083524844260704,0.010909395525092019,2,0.9922374429223744,0.9928179129700043,0.9925276779461893,0.00029023502381497757,0.5966818728069311,0.6161209790423915,0.6060239054283176,0.009712218648857705,2,0.9942593116927597,0.9946885900325914,0.9944739508626755,0.0002146391699158201
5,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",42.113447070121765,2.2492092847824097,0.3758385181427002,0.15676379203796387,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3979721166032953,0.42876712328767125,0.412771560236998,0.015385884237110863,1,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.6020278833967047,0.6493150684931507,0.6247531270572745,0.02362575086440499,1,1.0,1.0,1.0,0.0,0.4983317637889407,0.5312539118903028,0.514153467616455,0.016448652364851452,1,0.9922374429223745,0.9928179129700043,0.9925276779461893,0.00029023502381492206,0.59759934774633,0.6253395881825428,0.6109307338677489,0.013859653691120513,1,0.9942593116927597,0.9946885900325914,0.9944739508626755,0.0002146391699158201
0,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",22.344293117523193,1.3421599864959717,0.7883796691894531,0.029065370559692383,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.12213740458015267,0.13233287858117326,0.12705727452271232,0.005094633042336583,6,0.20327421555252387,0.15267175572519084,0.17797298563885736,0.025301229913666512,0.30407124681933845,0.31241473396998637,0.30809743252139565,0.00416920344475858,6,0.4433833560709413,0.4071246819338422,0.4252540190023918,0.01812933706854955,0.21792515595493403,0.23104939958897844,0.2242583163129028,0.006558126210413072,6,0.3213665672274372,0.284574736937613,0.3029706520825251,0.018395915144912123,0.36428816373664674,0.3762580112356723,0.37006426526185127,0.00598127959270566,6,0.45933347516224,0.4294835145326426,0.44440849484744127,0.014924980314798691
1,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",23.70646107196808,0.6679612398147583,0.6922868490219116,0.1429535150527954,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.15903307888040713,0.17189631650750342,0.1652402896642528,0.006427702668838339,5,0.44201909959072305,0.4351145038167939,0.4385668017037585,0.003452297886964578,0.3511450381679389,0.339699863574352,0.3456221198156682,0.005719102873879343,4,0.723055934515689,0.7201017811704835,0.7215788578430862,0.0014770766726027174,0.2618740873754551,0.2579789032938291,0.2599944495006481,0.0019464061726064622,5,0.5720586231463785,0.5634753598091807,0.5677669914777796,0.004291631668598861,0.40048056134040017,0.39512720678986935,0.39789727701812294,0.002675047474766458,4,0.666456554409446,0.6593721072732903,0.6629143308413681,0.003542223568077818
2,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",33.62488126754761,0.9583501815795898,0.9094376564025879,0.1431262493133545,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.16157760814249364,0.17735334242837653,0.16919025674786042,0.007883064304017218,4,0.791268758526603,0.7582697201017812,0.7747692393141921,0.01649951921241094,0.33078880407124683,0.34652114597544337,0.33838051349572085,0.007861381323755306,5,0.9358799454297408,0.9414758269720102,0.9386778862008756,0.002797940771134655,0.2519207563660445,0.2693722049255817,0.2603420281199226,0.00872041127849039,4,0.8565135132782367,0.834768801661462,0.8456411574698492,0.010872355808387357,0.3900305977799833,0.40527021682579467,0.3973845416644992,0.0076151699014327945,5,0.8900911444273351,0.8738991269131856,0.8819951356702603,0.008096008757074724
3,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",37.500388622283936,3.592038631439209,0.8752018213272095,0.10114586353302002,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.19083969465648856,0.17735334242837653,0.18433179723502305,0.006739070265399266,3,0.9386084583901774,0.94529262086514,0.9419505396276586,0.003342081237481309,0.34987277353689566,0.3656207366984993,0.3574720210664911,0.00786918719664961,3,0.9795361527967258,0.9847328244274809,0.9821344886121033,0.0025983358153775504,0.27943722442761537,0.27751671324498933,0.27851047347510394,0.000959670901833901,3,0.957244600934915,0.9634233698164999,0.9603339853757075,0.003089384440792431,0.4130491910497849,0.413119344739186,0.4130830440151114,3.5055486780597956e-05,3,0.9672735987436617,0.97216875130966,0.9697211750266608,0.002447576282999131
4,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",44.91522789001465,0.10197877883911133,0.793510913848877,0.2082982063293457,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.1921119592875318,0.19781718963165076,0.19486504279131006,0.0028508782448349317,1,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.3575063613231552,0.38472032742155526,0.3706385780118499,0.01359869790105469,2,0.9809004092769441,0.9860050890585241,0.9834527491677341,0.002552339890790012,0.28670796895780765,0.29166379642241236,0.2890994248706156,0.002476404956823674,2,0.9606693177975579,0.9658806347737647,0.9632749762856614,0.0026056584881034017,0.41971229125210435,0.4237591283709897,0.421665109953976,0.002022186521270493,2,0.9699030391297245,0.97408988177137,0.9719964604505473,0.0020934213208227415
5,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",48.762242794036865,2.5488154888153076,0.32235193252563477,0.10195422172546387,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.1895674300254453,0.20054570259208732,0.19486504279131006,0.0054857940062613,1,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.37659033078880405,0.38472032742155526,0.380513495720869,0.004062523181870043,1,0.9809004092769441,0.9860050890585241,0.9834527491677341,0.002552339890790012,0.28590908569816875,0.29810427292089486,0.29179392587872055,0.00609388085106803,1,0.9606693177975577,0.9658806347737645,0.9632749762856612,0.0026056584881034017,0.4191345588083408,0.43043823495886063,0.4245891964767615,0.005648396730798954,1,0.9699030391297245,0.97408988177137,0.9719964604505473,0.0020934213208227415
0,2,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",22.558253526687622,1.6934504508972168,0.665669322013855,0.07776987552642822,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.07750952986022872,0.09289617486338798,0.08492429229756418,0.007688277791802259,6,0.1407103825136612,0.14866581956797967,0.14468810104082042,0.003977718527159238,0.2731893265565438,0.30191256830601093,0.28703094140882157,0.014352203589908843,6,0.40027322404371585,0.3951715374841169,0.39772238076391636,0.0025508432797994862,0.18058524127529893,0.20735760652097351,0.19348673657472867,0.013377404958005837,6,0.27848706310502763,0.2783232277395717,0.27840514542229966,8.191768272797217e-05,0.33393156151947034,0.35849190297677624,0.34576709143833007,0.012272118304316137,6,0.42447601007128405,0.4240822970501642,0.4242791535607241,0.00019685651055992293
1,2,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",23.78437912464142,0.4298311471939087,0.7361118793487549,0.04580187797546387,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.15247776365946633,0.16939890710382513,0.16063199473337722,0.008455023907320437,5,0.430327868852459,0.39898348157560354,0.41465567521403124,0.01567219363842773,0.31003811944091486,0.3333333333333333,0.32126398946675444,0.011639969310242125,5,0.7213114754098361,0.7280813214739518,0.7246963984418939,0.0033849230320578405,0.2423560006319104,0.2617960291176398,0.25172407229191957,0.00971364057909625,5,0.564010847135059,0.5476661421894756,0.5558384946622673,0.008172352472791689,0.38319286366096916,0.3998677413909319,0.39122842027606647,0.0083319717915093,5,0.661072809430006,0.6492076897761886,0.6551402496030974,0.005932559826908712
2,2,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",32.87664294242859,1.3321571350097656,0.8908001184463501,0.008183836936950684,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.16264294790343076,0.19398907103825136,0.17774851876234365,0.015662784337135048,4,0.8032786885245902,0.8005082592121983,0.8018934738683943,0.0013852146561959544,0.36086404066073696,0.3510928961748634,0.35615536537195525,0.0048823686473437305,4,0.953551912568306,0.9555273189326556,0.9545396157504809,0.0009877031821748372,0.26549358095978526,0.282091190817175,0.2734919024973819,0.008293363188490197,4,0.8683052450086663,0.8683886434266254,0.8683469442176459,4.169920897950652e-05,0.40389769380947216,0.41569130088357287,0.40958098569771556,0.0058929368510440795,4,0.8997875584799669,0.9001922353853016,0.8999898969326343,0.00020233845266731665
3,2,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",37.64645850658417,1.9424718618392944,0.9086095094680786,0.06009185314178467,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.16010165184243966,0.2103825136612022,0.18433179723502305,0.025123945681108314,3,0.9576502732240437,0.9555273189326556,0.9565887960783497,0.0010614771456940453,0.34561626429479037,0.3729508196721312,0.358788676761027,0.013658315702562063,3,0.9863387978142076,0.9936467598475223,0.9899927788308649,0.003653981016657315,0.2601266325663665,0.2987402427487669,0.2787343762487346,0.019294145121675554,3,0.9708886779583503,0.9730355378068212,0.9719621078825857,0.001073429924235425,0.3988755387895184,0.4298484964845701,0.41380128272156436,0.015476323964347173,3,0.977796102579223,0.9797291310490668,0.9787626168141449,0.0009665142349218891
4,2,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",45.023752212524414,1.2591369152069092,0.7168897390365601,0.25358855724334717,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.19567979669631513,0.20765027322404372,0.20144832126398945,0.005981313588929189,2,0.9631147540983607,0.963151207115629,0.9631329806069948,1.8226508634144878e-05,0.3761118170266836,0.38934426229508196,0.3824884792626728,0.006611884206555563,2,0.9863387978142076,0.9936467598475223,0.9899927788308649,0.003653981016657315,0.2932807068099349,0.3073367712157403,0.3000542678007509,0.007023423741114919,2,0.9742925941696434,0.9774828059135556,0.9758877000415995,0.001595105871956104,0.4262931210356042,0.43889380441346076,0.4323653397535706,0.006296210392558949,2,0.9803612497596743,0.9830419782400269,0.9817016139998507,0.001340364240176306
